UF,Sexo,Idade,Cor,Anos.de.Estudo,Renda,Altura
Goiás,Masculino,30,Branca,13 anos,5800,1.78
Goiás,Feminino,49,Branca,15 anos ou mais,2900,1.63
Goiás,Masculino,34,Branca,15 anos ou mais,5000,1.66
Goiás,Masculino,42,Parda,6 anos,1500,1.72
Goiás,Masculino,33,Parda,15 anos ou mais,5000,1.75
Goiás,Feminino,45,Parda,7 anos,300,1.87
Goiás,Masculino,30,Parda,11 anos,2000,1.74
Goiás,Feminino,53,Parda,4 anos,788,1.6
Goiás,Masculino,43,Preta,7 anos,2800,1.76
Goiás,Masculino,55,Parda,2 anos,788,1.64
Goiás,Masculino,33,Parda,11 anos,1850,1.76
Goiás,Masculino,30,Branca,11 anos,2300,1.83
Goiás,Masculino,55,Parda,8 anos,6000,1.76
Goiás,Feminino,39,Parda,15 anos ou mais,2100,1.89
Goiás,Feminino,42,Parda,5 anos,850,1.75
Goiás,Feminino,48,Preta,5 anos,967,1.66
Goiás,Masculino,33,Parda,11 anos,700,1.76
Goiás,Masculino,42,Parda,2 anos,500,1.65
Goiás,Masculino,46,Parda,Sem instrução e menos de um ano,1000,1.74
Goiás,Masculino,58,Parda,8 anos,2000,1.73
Goiás,Feminino,43,Preta,Sem instrução e menos de um ano,300,1.69
Goiás,Feminino,29,Preta,11 anos,788,1.67
Goiás,Feminino,27,Parda,12 anos,800,1.68
Goiás,Masculino,43,Branca,2 anos,1600,1.7
Goiás,Feminino,39,Parda,5 anos,200,1.64
Goiás,Feminino,54,Branca,11 anos,300,1.71
Goiás,Masculino,48,Branca,15 anos ou mais,7500,1.75
Goiás,Masculino,55,Branca,11 anos,3000,1.69
Goiás,Masculino,40,Parda,7 anos,1400,1.68
Goiás,Masculino,27,Parda,12 anos,1800,1.58
Goiás,Feminino,53,Branca,15 anos ou mais,2800,1.67
Goiás,Masculino,48,Branca,6 anos,1599,1.73
Goiás,Masculino,50,Preta,11 anos,1500,1.75
Goiás,Feminino,35,Branca,15 anos ou mais,5000,1.73
Goiás,Masculino,48,Parda,11 anos,1400,1.71
Goiás,Masculino,44,Parda,11 anos,1400,1.58
Goiás,Feminino,59,Parda,7 anos,600,1.64
Goiás,Feminino,40,Preta,11 anos,800,1.6
Goiás,Feminino,58,Branca,15 anos ou mais,800,1.72
Goiás,Feminino,32,Branca,11 anos,900,1.77
Goiás,Feminino,34,Branca,15 anos ou mais,1308,1.86
Goiás,Masculino,50,Parda,8 anos,960,1.77
Goiás,Masculino,47,Branca,15 anos ou mais,1200,1.61
Goiás,Masculino,52,Branca,4 anos,788,1.64
Goiás,Masculino,28,Parda,10 anos,1000,1.64
Goiás,Feminino,47,Parda,3 anos,880,1.75
Goiás,Masculino,65,Preta,1 ano,788,1.69
Goiás,Feminino,64,Branca,Sem instrução e menos de um ano,600,1.8
Goiás,Masculino,34,Parda,11 anos,1576,1.78
Goiás,Masculino,57,Preta,2 anos,1000,1.74
Goiás,Masculino,39,Parda,11 anos,2300,1.58
Goiás,Masculino,39,Branca,11 anos,1500,1.74
Goiás,Feminino,34,Preta,13 anos,800,1.77
Goiás,Masculino,39,Parda,6 anos,800,1.73
Goiás,Masculino,50,Branca,1 ano,550,1.75
Goiás,Masculino,42,Parda,Sem instrução e menos de um ano,1000,1.75
Goiás,Masculino,64,Parda,Sem instrução e menos de um ano,0,1.71
Goiás,Masculino,59,Parda,4 anos,1200,1.55
Goiás,Masculino,47,Parda,6 anos,2200,1.8
Goiás,Feminino,67,Branca,Sem instrução e menos de um ano,2000,1.66
Goiás,Feminino,49,Parda,5 anos,1800,1.67
Goiás,Feminino,54,Parda,10 anos,2000,1.64
Goiás,Feminino,52,Parda,11 anos,2000,1.84
Goiás,Masculino,45,Parda,4 anos,780,1.81
Goiás,Feminino,39,Parda,13 anos,780,1.71
Goiás,Masculino,68,Branca,15 anos ou mais,5000,1.73
Goiás,Feminino,58,Parda,11 anos,780,1.72
Goiás,Feminino,53,Branca,11 anos,1000,1.58
Goiás,Feminino,24,Branca,12 anos,3000,1.64
Goiás,Feminino,27,Branca,11 anos,1500,1.58
Goiás,Masculino,43,Parda,15 anos ou mais,8000,1.56
Goiás,Feminino,46,Branca,15 anos ou mais,2000,1.81
Goiás,Masculino,29,Parda,15 anos ou mais,6000,1.55
Goiás,Feminino,34,Branca,15 anos ou mais,4000,1.7
Goiás,Masculino,67,Branca,15 anos ou mais,5000,1.61
Goiás,Masculino,35,Branca,15 anos ou mais,2500,1.66
Goiás,Feminino,60,Parda,15 anos ou mais,4500,1.77
Goiás,Feminino,45,Branca,15 anos ou mais,5000,1.66
Goiás,Masculino,51,Parda,11 anos,2360,1.61
Goiás,Masculino,49,Amarela,15 anos ou mais,3800,1.7
Goiás,Masculino,33,Branca,15 anos ou mais,1200,1.73
Goiás,Feminino,64,Branca,15 anos ou mais,9000,1.65
Goiás,Masculino,49,Branca,15 anos ou mais,6000,1.68
Goiás,Masculino,47,Amarela,15 anos ou mais,3500,1.67
Goiás,Masculino,52,Branca,15 anos ou mais,3000,1.67
Goiás,Masculino,44,Parda,15 anos ou mais,2000,1.74
Goiás,Masculino,43,Parda,15 anos ou mais,3600,1.74
Goiás,Masculino,39,Branca,15 anos ou mais,5000,1.65
Goiás,Masculino,46,Parda,11 anos,1500,1.73
Goiás,Masculino,59,Branca,15 anos ou mais,4000,1.73
Goiás,Feminino,57,Preta,11 anos,3000,1.74
Goiás,Masculino,29,Branca,15 anos ou mais,8000,1.74
Goiás,Masculino,27,Parda,15 anos ou mais,2500,1.69
Goiás,Masculino,24,Parda,15 anos ou mais,1300,1.58
Goiás,Feminino,35,Parda,11 anos,1900,1.66
Goiás,Masculino,61,Branca,8 anos,1600,1.64
Goiás,Masculino,50,Branca,11 anos,1576,1.59
Goiás,Masculino,32,Branca,11 anos,2000,1.77
Goiás,Feminino,30,Branca,15 anos ou mais,8000,1.78
Goiás,Masculino,47,Branca,15 anos ou mais,2300,1.7
Goiás,Masculino,46,Branca,10 anos,2000,1.67
Goiás,Masculino,29,Parda,11 anos,1600,1.67
Goiás,Masculino,22,Parda,15 anos ou mais,1800,1.67
Goiás,Masculino,66,Parda,12 anos,1500,1.93
Goiás,Feminino,50,Parda,15 anos ou mais,1500,1.63
Goiás,Feminino,43,Parda,Sem instrução e menos de um ano,1400,1.8
Goiás,Feminino,23,Parda,13 anos,788,1.77
Goiás,Feminino,45,Parda,15 anos ou mais,4000,1.58
Goiás,Feminino,33,Branca,15 anos ou mais,350,1.71
Goiás,Feminino,41,Branca,11 anos,1500,1.81
Goiás,Feminino,49,Branca,15 anos ou mais,3000,1.75
Goiás,Masculino,40,Branca,15 anos ou mais,1500,1.8
Goiás,Masculino,24,Parda,15 anos ou mais,2100,1.58
Goiás,Masculino,18,Branca,13 anos,2100,1.71
Goiás,Feminino,63,Branca,15 anos ou mais,3500,1.68
Goiás,Feminino,58,Parda,8 anos,1500,1.66
Goiás,Feminino,60,Branca,15 anos ou mais,2300,1.71
Goiás,Masculino,44,Branca,11 anos,2500,1.76
Goiás,Masculino,28,Amarela,12 anos,2364,1.66
Goiás,Masculino,21,Branca,13 anos,1200,1.62
Goiás,Masculino,66,Parda,12 anos,1700,1.62
Goiás,Masculino,62,Branca,4 anos,1200,1.77
Goiás,Feminino,49,Branca,10 anos,2577,1.78
Goiás,Feminino,55,Branca,11 anos,788,1.8
Goiás,Feminino,53,Preta,8 anos,930,1.74
Goiás,Feminino,51,Branca,15 anos ou mais,1200,1.64
Goiás,Masculino,65,Parda,2 anos,788,1.67
Goiás,Masculino,60,Parda,8 anos,788,1.69
Goiás,Feminino,40,Branca,15 anos ou mais,1500,1.76
Goiás,Feminino,51,Branca,11 anos,1500,1.6
Goiás,Masculino,32,Parda,11 anos,3500,1.56
Goiás,Feminino,72,Branca,12 anos,1580,1.63
Goiás,Feminino,41,Parda,11 anos,5230,1.7
Goiás,Masculino,33,Parda,11 anos,4110,1.67
Goiás,Feminino,37,Preta,11 anos,2500,1.57
Goiás,Feminino,49,Parda,8 anos,1570,1.62
Goiás,Masculino,37,Parda,15 anos ou mais,2350,1.61
Goiás,Masculino,40,Branca,15 anos ou mais,8670,1.65
Goiás,Masculino,35,Branca,15 anos ou mais,4690,1.58
Goiás,Feminino,47,Branca,15 anos ou mais,5690,1.72
Goiás,Masculino,44,Branca,15 anos ou mais,3080,1.72
Goiás,Feminino,24,Parda,13 anos,1570,1.69
Goiás,Masculino,33,Branca,15 anos ou mais,4000,1.75
Goiás,Masculino,47,Branca,15 anos ou mais,8000,1.81
Goiás,Masculino,52,Branca,15 anos ou mais,9000,1.65
Goiás,Masculino,29,Parda,15 anos ou mais,5000,1.8
Goiás,Masculino,42,Branca,15 anos ou mais,3800,1.69
Goiás,Masculino,56,Branca,15 anos ou mais,7000,1.58
Goiás,Masculino,29,Branca,15 anos ou mais,3200,1.66
Goiás,Feminino,32,Amarela,15 anos ou mais,4000,1.63
Goiás,Feminino,59,Amarela,15 anos ou mais,5000,1.59
Goiás,Masculino,53,Amarela,15 anos ou mais,8500,1.6
Goiás,Feminino,61,Branca,8 anos,1500,1.69
Goiás,Masculino,51,Branca,8 anos,3900,1.77
Goiás,Masculino,27,Branca,14 anos,1780,1.69
Goiás,Masculino,43,Preta,10 anos,1577,1.68
Goiás,Masculino,41,Parda,8 anos,2980,1.56
Goiás,Masculino,26,Parda,15 anos ou mais,2980,1.69
Goiás,Feminino,46,Parda,8 anos,1400,1.52
Goiás,Feminino,34,Parda,15 anos ou mais,4100,1.7
Goiás,Feminino,27,Parda,10 anos,1580,1.75
Goiás,Feminino,47,Branca,7 anos,1500,1.83
Goiás,Feminino,34,Preta,5 anos,1100,1.65
Goiás,Feminino,37,Parda,15 anos ou mais,850,1.75
Goiás,Masculino,35,Parda,11 anos,4800,1.76
Goiás,Masculino,57,Branca,15 anos ou mais,8000,1.72
Goiás,Feminino,33,Parda,11 anos,3000,1.71
Goiás,Masculino,47,Branca,11 anos,1200,1.77
Goiás,Masculino,22,Amarela,11 anos,900,1.71
Goiás,Feminino,33,Preta,11 anos,1500,1.58
Goiás,Masculino,60,Parda,1 ano,2000,1.59
Goiás,Masculino,48,Parda,11 anos,4000,1.67
Goiás,Feminino,59,Branca,14 anos,1308,1.53
Goiás,Masculino,32,Branca,15 anos ou mais,2000,1.55
Goiás,Masculino,61,Branca,11 anos,2300,1.69
Goiás,Feminino,47,Parda,11 anos,900,1.78
Goiás,Feminino,39,Branca,15 anos ou mais,4000,1.6
Goiás,Feminino,54,Branca,15 anos ou mais,3500,1.71
Goiás,Masculino,37,Branca,13 anos,2500,1.69
Goiás,Feminino,47,Parda,15 anos ou mais,600,1.64
Goiás,Feminino,72,Parda,1 ano,100,1.79
Goiás,Feminino,24,Branca,15 anos ou mais,3000,1.77
Goiás,Feminino,33,Parda,15 anos ou mais,2000,1.74
Goiás,Masculino,48,Parda,11 anos,1000,1.58
Goiás,Feminino,41,Parda,11 anos,1300,1.64
Goiás,Feminino,36,Parda,15 anos ou mais,1000,1.77
Goiás,Feminino,56,Parda,11 anos,600,1.72
Goiás,Feminino,67,Branca,4 anos,900,1.74
Goiás,Masculino,20,Parda,11 anos,1200,1.77
Goiás,Feminino,33,Preta,11 anos,1500,1.66
Goiás,Masculino,57,Parda,15 anos ou mais,6500,1.73
Goiás,Masculino,66,Preta,13 anos,3500,1.67
Goiás,Masculino,38,Parda,15 anos ou mais,6000,1.66
Goiás,Masculino,34,Branca,15 anos ou mais,7000,1.78
Goiás,Feminino,59,Parda,15 anos ou mais,2960,1.66
Goiás,Masculino,39,Parda,15 anos ou mais,2200,1.65
Goiás,Masculino,63,Preta,8 anos,1200,1.6
Goiás,Masculino,64,Branca,4 anos,1000,1.67
Goiás,Masculino,52,Parda,4 anos,2600,1.6
Goiás,Feminino,73,Branca,1 ano,1250,1.71
Goiás,Feminino,64,Branca,11 anos,1210,1.56
Goiás,Feminino,65,Branca,11 anos,1200,1.8
Goiás,Feminino,29,Branca,15 anos ou mais,1000,1.68
Goiás,Masculino,42,Branca,8 anos,870,1.65
Goiás,Masculino,44,Branca,15 anos ou mais,3000,1.64
Goiás,Masculino,48,Preta,15 anos ou mais,5000,1.76
Goiás,Masculino,59,Branca,4 anos,3000,1.74
Goiás,Feminino,56,Branca,11 anos,788,1.75
Goiás,Masculino,46,Branca,11 anos,2500,1.72
Goiás,Feminino,48,Branca,11 anos,788,1.55
Goiás,Feminino,33,Amarela,11 anos,1000,1.73
Goiás,Feminino,57,Amarela,11 anos,3000,1.62
Goiás,Masculino,61,Branca,15 anos ou mais,10000,1.71
Goiás,Feminino,53,Preta,11 anos,800,1.71
Goiás,Feminino,60,Parda,11 anos,1000,1.61
Goiás,Masculino,41,Preta,11 anos,788,1.79
Goiás,Masculino,45,Parda,13 anos,3000,1.71
Goiás,Feminino,44,Branca,11 anos,1800,1.85
Goiás,Masculino,62,Branca,8 anos,2000,1.68
Goiás,Feminino,49,Branca,7 anos,788,1.71
Goiás,Feminino,24,Parda,11 anos,1200,1.83
Goiás,Masculino,64,Preta,15 anos ou mais,4500,1.91
Goiás,Masculino,34,Branca,4 anos,1800,1.78
Goiás,Masculino,40,Amarela,15 anos ou mais,2700,1.73
Goiás,Feminino,48,Branca,4 anos,1160,1.64
Goiás,Masculino,28,Parda,15 anos ou mais,4200,1.75
Goiás,Feminino,72,Branca,4 anos,250,1.73
Goiás,Masculino,67,Branca,11 anos,1500,1.71
Goiás,Masculino,46,Parda,8 anos,2000,1.77
Goiás,Feminino,35,Parda,8 anos,1500,1.6
Goiás,Masculino,57,Parda,8 anos,1400,1.9
Goiás,Feminino,30,Parda,11 anos,850,1.76
Goiás,Masculino,33,Parda,8 anos,1000,1.68
Goiás,Masculino,39,Parda,15 anos ou mais,5000,1.63
Goiás,Feminino,66,Preta,11 anos,1000,1.68
Goiás,Masculino,39,Parda,11 anos,2500,1.57
Goiás,Masculino,36,Parda,11 anos,1217,1.72
Goiás,Masculino,22,Branca,13 anos,1500,1.68
Goiás,Masculino,60,Parda,Sem instrução e menos de um ano,300,1.7
Goiás,Masculino,34,Indígena,14 anos,1500,1.67
Goiás,Masculino,22,Preta,12 anos,1200,1.71
Goiás,Masculino,25,Preta,14 anos,1500,1.72
Goiás,Feminino,50,Branca,3 anos,800,1.64
Goiás,Masculino,23,Parda,10 anos,1500,1.77
Goiás,Masculino,39,Branca,15 anos ou mais,5000,1.78
Goiás,Masculino,32,Preta,8 anos,1100,1.6
Goiás,Feminino,31,Branca,11 anos,1700,1.6
Goiás,Masculino,29,Parda,11 anos,1600,1.6
Goiás,Masculino,34,Parda,11 anos,1400,1.9
Goiás,Feminino,57,Parda,13 anos,2500,1.67
Goiás,Masculino,42,Branca,11 anos,8000,1.67
Goiás,Masculino,36,Preta,11 anos,1500,1.61
Goiás,Masculino,47,Branca,15 anos ou mais,7000,1.63
Goiás,Masculino,31,Branca,11 anos,2000,1.58
Goiás,Feminino,43,Parda,8 anos,395,1.6
Goiás,Masculino,56,Parda,9 anos,1000,1.73
Goiás,Feminino,61,Parda,11 anos,788,1.58
Goiás,Feminino,56,Preta,9 anos,700,1.86
Goiás,Masculino,28,Preta,7 anos,788,1.74
Goiás,Feminino,49,Preta,11 anos,788,1.68
Goiás,Feminino,48,Preta,11 anos,900,1.81
Goiás,Masculino,18,Branca,8 anos,788,1.72
Goiás,Masculino,56,Parda,11 anos,1576,1.6
Goiás,Masculino,52,Parda,11 anos,3000,1.8
Goiás,Feminino,36,Parda,8 anos,1300,1.75
Goiás,Masculino,41,Parda,8 anos,600,1.63
Goiás,Masculino,33,Branca,7 anos,1500,1.64
Goiás,Masculino,69,Branca,11 anos,2000,1.78
Goiás,Masculino,22,Parda,11 anos,988,1.62
Goiás,Masculino,33,Branca,6 anos,1400,1.64
Goiás,Masculino,30,Branca,Sem instrução e menos de um ano,1000,1.8
Goiás,Masculino,32,Branca,8 anos,1500,1.73
Goiás,Masculino,82,Branca,4 anos,600,1.67
Goiás,Masculino,26,Parda,7 anos,880,1.69
Goiás,Masculino,53,Branca,15 anos ou mais,2000,1.69
Goiás,Masculino,50,Branca,10 anos,1600,1.78
Goiás,Feminino,38,Branca,15 anos ou mais,2200,1.75
Goiás,Masculino,53,Parda,11 anos,1200,1.79
Goiás,Feminino,46,Preta,15 anos ou mais,1300,1.74
Goiás,Masculino,38,Branca,11 anos,6000,1.59
Goiás,Feminino,60,Branca,12 anos,2200,1.67
Goiás,Feminino,48,Parda,12 anos,4000,1.51
Goiás,Masculino,52,Branca,11 anos,1200,1.76
Goiás,Feminino,46,Parda,5 anos,900,1.69
Goiás,Feminino,62,Parda,12 anos,1200,1.5
Goiás,Feminino,65,Branca,9 anos,900,1.63
Goiás,Feminino,44,Parda,5 anos,1200,1.76
Goiás,Feminino,49,Parda,7 anos,900,1.73
Goiás,Feminino,31,Parda,11 anos,70,1.72
Goiás,Masculino,28,Preta,11 anos,864,1.77
Goiás,Masculino,44,Preta,8 anos,1000,1.69
Goiás,Masculino,30,Parda,13 anos,1750,1.79
Goiás,Masculino,52,Preta,7 anos,7000,1.7
Goiás,Masculino,55,Branca,4 anos,1200,1.52
Goiás,Masculino,41,Branca,11 anos,3000,1.65
Goiás,Masculino,56,Branca,15 anos ou mais,5000,1.7
Goiás,Masculino,56,Branca,11 anos,1500,1.73
Goiás,Masculino,71,Branca,11 anos,1500,1.62
Goiás,Masculino,33,Branca,11 anos,1200,1.77
Goiás,Masculino,55,Branca,15 anos ou mais,2000,1.68
Goiás,Masculino,59,Preta,4 anos,789,1.7
Goiás,Masculino,45,Parda,5 anos,2300,1.69
Goiás,Masculino,33,Parda,15 anos ou mais,1450,1.67
Goiás,Masculino,80,Parda,5 anos,789,1.58
Goiás,Masculino,53,Parda,5 anos,800,1.77
Goiás,Feminino,31,Amarela,15 anos ou mais,1600,1.66
Goiás,Masculino,37,Branca,8 anos,3000,1.69
Goiás,Masculino,41,Parda,15 anos ou mais,7500,1.7
Goiás,Masculino,38,Parda,10 anos,2100,1.68
Goiás,Masculino,36,Parda,15 anos ou mais,3850,1.67
Goiás,Masculino,37,Parda,6 anos,1250,1.86
Goiás,Masculino,47,Parda,15 anos ou mais,2750,1.62
Goiás,Masculino,47,Amarela,10 anos,3250,1.8
Goiás,Masculino,47,Parda,11 anos,2500,1.67
Goiás,Masculino,32,Parda,15 anos ou mais,4680,1.69
Goiás,Masculino,36,Branca,15 anos ou mais,2350,1.76
Goiás,Masculino,43,Parda,11 anos,2250,1.73
Goiás,Masculino,41,Parda,15 anos ou mais,3500,1.68
Goiás,Masculino,34,Branca,15 anos ou mais,10000,1.73
Goiás,Masculino,47,Branca,15 anos ou mais,4000,1.71
Goiás,Masculino,59,Branca,15 anos ou mais,500,1.69
Goiás,Feminino,42,Branca,11 anos,1500,1.72
Goiás,Masculino,55,Branca,15 anos ou mais,3500,1.66
Goiás,Masculino,45,Branca,15 anos ou mais,10000,1.67
Goiás,Masculino,56,Branca,15 anos ou mais,10000,1.84
Goiás,Feminino,38,Branca,15 anos ou mais,2500,1.65
Goiás,Masculino,30,Parda,15 anos ou mais,6000,1.59
Goiás,Masculino,27,Preta,11 anos,788,1.63
Goiás,Masculino,29,Parda,10 anos,1500,1.7
Goiás,Feminino,49,Branca,12 anos,1000,1.69
Goiás,Masculino,32,Branca,7 anos,1000,1.57
Goiás,Masculino,39,Preta,Sem instrução e menos de um ano,1300,1.67
Goiás,Masculino,29,Parda,10 anos,1300,1.63
Goiás,Masculino,26,Parda,12 anos,788,1.74
Goiás,Masculino,61,Branca,8 anos,788,1.69
Goiás,Masculino,34,Preta,10 anos,1300,1.68
Goiás,Masculino,55,Branca,4 anos,789,1.72
Goiás,Feminino,59,Branca,15 anos ou mais,2500,1.66
Goiás,Masculino,31,Amarela,11 anos,3000,1.75
Goiás,Feminino,46,Preta,6 anos,1000,1.63
Goiás,Masculino,44,Preta,5 anos,1500,1.64
Goiás,Masculino,38,Preta,8 anos,2000,1.75
Goiás,Masculino,53,Branca,14 anos,2000,1.65
Goiás,Feminino,43,Branca,14 anos,1404,1.87
Goiás,Masculino,42,Branca,11 anos,3000,1.67
Goiás,Masculino,59,Parda,14 anos,1000,1.61
Goiás,Masculino,39,Branca,14 anos,8500,1.63
Goiás,Masculino,39,Branca,15 anos ou mais,8000,1.78
Goiás,Masculino,57,Branca,15 anos ou mais,4000,1.71
Goiás,Masculino,42,Branca,11 anos,1500,1.64
Goiás,Feminino,49,Parda,15 anos ou mais,788,1.74
Goiás,Feminino,58,Branca,11 anos,3000,1.67
Goiás,Masculino,50,Parda,8 anos,100,1.74
Goiás,Masculino,28,Parda,11 anos,2250,1.82
Goiás,Masculino,49,Amarela,12 anos,2750,1.66
Goiás,Masculino,62,Preta,5 anos,1350,1.57
Goiás,Masculino,61,Amarela,Sem instrução e menos de um ano,2250,1.75
Goiás,Masculino,45,Branca,11 anos,2300,1.67
Goiás,Masculino,25,Parda,8 anos,1200,1.71
Goiás,Feminino,39,Parda,9 anos,1350,1.69
Goiás,Masculino,41,Branca,11 anos,3500,1.65
Goiás,Masculino,24,Parda,9 anos,2500,1.71
Goiás,Masculino,51,Branca,11 anos,5000,1.72
Goiás,Feminino,49,Parda,11 anos,1000,1.66
Goiás,Masculino,50,Parda,11 anos,2000,1.72
Goiás,Feminino,45,Parda,11 anos,800,1.75
Goiás,Masculino,62,Parda,11 anos,1000,1.83
Goiás,Masculino,42,Parda,8 anos,2000,1.74
Goiás,Masculino,51,Branca,11 anos,2000,1.7
Goiás,Feminino,40,Parda,11 anos,926,1.76
Goiás,Feminino,27,Amarela,15 anos ou mais,2000,1.66
Goiás,Masculino,27,Branca,10 anos,1850,1.83
Goiás,Feminino,39,Parda,11 anos,3000,1.77
Goiás,Feminino,23,Parda,11 anos,1200,1.61
Goiás,Masculino,57,Branca,11 anos,3000,1.68
Goiás,Feminino,30,Branca,4 anos,788,1.57
Goiás,Masculino,40,Parda,11 anos,3900,1.67
Goiás,Feminino,33,Amarela,5 anos,1500,1.81
Goiás,Masculino,48,Branca,11 anos,4000,1.68
Goiás,Masculino,64,Branca,11 anos,1000,1.66
Goiás,Masculino,24,Parda,11 anos,1300,1.58
Goiás,Masculino,38,Parda,11 anos,2800,1.7
Goiás,Masculino,46,Parda,11 anos,1000,1.69
Goiás,Masculino,35,Branca,15 anos ou mais,9000,1.73
Goiás,Masculino,40,Branca,15 anos ou mais,2500,1.73
Goiás,Masculino,46,Branca,15 anos ou mais,6000,1.64
Goiás,Masculino,27,Branca,15 anos ou mais,5000,1.71
Goiás,Masculino,40,Parda,11 anos,3940,1.73
Goiás,Feminino,42,Branca,15 anos ou mais,3000,1.78
Goiás,Feminino,65,Branca,3 anos,450,1.63
Goiás,Feminino,52,Parda,8 anos,788,1.75
Goiás,Masculino,62,Branca,5 anos,880,1.62
Goiás,Feminino,50,Parda,Sem instrução e menos de um ano,3000,1.72
Goiás,Feminino,53,Branca,7 anos,1500,1.75
Goiás,Feminino,47,Branca,8 anos,500,1.58
Goiás,Masculino,59,Parda,11 anos,350,1.74
Goiás,Feminino,40,Branca,7 anos,830,1.66
Goiás,Masculino,31,Branca,11 anos,1000,1.57
Goiás,Feminino,37,Parda,6 anos,788,1.52
Goiás,Masculino,54,Parda,15 anos ou mais,2000,1.81
Goiás,Masculino,35,Parda,8 anos,2500,1.6
Goiás,Masculino,23,Branca,12 anos,1000,1.55
Goiás,Masculino,41,Preta,5 anos,788,1.81
Goiás,Masculino,59,Parda,4 anos,400,1.47
Goiás,Masculino,32,Preta,11 anos,1000,1.75
Goiás,Feminino,51,Parda,4 anos,150,1.77
Goiás,Feminino,53,Parda,8 anos,250,1.6
Goiás,Masculino,32,Branca,7 anos,1000,1.82
Goiás,Masculino,38,Parda,6 anos,2400,1.7
Goiás,Masculino,51,Branca,8 anos,2000,1.69
Goiás,Masculino,22,Branca,9 anos,2500,1.76
Goiás,Masculino,36,Parda,9 anos,2000,1.61
Goiás,Masculino,41,Parda,11 anos,1600,1.75
Goiás,Feminino,38,Parda,13 anos,800,1.66
Goiás,Masculino,36,Preta,12 anos,2000,1.72
Goiás,Masculino,43,Branca,11 anos,4000,1.81
Goiás,Masculino,34,Branca,8 anos,1200,1.76
Goiás,Masculino,41,Branca,11 anos,2000,1.62
Goiás,Masculino,38,Branca,11 anos,2000,1.93
Goiás,Feminino,30,Preta,15 anos ou mais,800,1.77
Goiás,Masculino,31,Parda,11 anos,1500,1.67
Goiás,Masculino,45,Branca,8 anos,1400,1.81
Goiás,Masculino,38,Branca,5 anos,1500,1.71
Goiás,Masculino,49,Preta,4 anos,1150,1.7
Goiás,Masculino,57,Parda,11 anos,788,1.75
Goiás,Masculino,40,Preta,8 anos,1200,1.71
Goiás,Masculino,44,Branca,8 anos,1578,1.67
Goiás,Masculino,32,Branca,8 anos,1200,1.63
Goiás,Feminino,59,Parda,4 anos,560,1.61
Goiás,Masculino,69,Branca,11 anos,788,1.66
Goiás,Feminino,58,Parda,8 anos,788,1.8
Goiás,Masculino,30,Amarela,11 anos,3000,1.74
Goiás,Masculino,53,Branca,11 anos,6200,1.58
Goiás,Masculino,47,Parda,4 anos,3000,1.62
Goiás,Masculino,43,Parda,7 anos,2800,1.72
Goiás,Masculino,52,Parda,9 anos,500,1.6
Goiás,Feminino,80,Preta,4 anos,600,1.68
Goiás,Masculino,34,Parda,9 anos,2000,1.74
Goiás,Masculino,35,Branca,5 anos,836,1.75
Goiás,Feminino,62,Branca,5 anos,1000,1.68
Goiás,Masculino,59,Preta,3 anos,4000,1.6
Goiás,Masculino,63,Parda,10 anos,1800,1.78
Goiás,Masculino,53,Branca,15 anos ou mais,800,1.61
Goiás,Feminino,46,Preta,5 anos,500,1.61
Goiás,Masculino,55,Preta,4 anos,1000,1.65
Goiás,Masculino,30,Branca,15 anos ou mais,3500,1.69
Goiás,Masculino,40,Branca,8 anos,1800,1.71
Goiás,Masculino,62,Parda,3 anos,2000,1.8
Goiás,Masculino,31,Branca,10 anos,1500,1.65
Goiás,Feminino,28,Branca,11 anos,2000,1.65
Goiás,Masculino,27,Amarela,15 anos ou mais,3500,1.74
Goiás,Masculino,52,Parda,10 anos,3500,1.77
Goiás,Feminino,53,Parda,11 anos,1000,1.68
Goiás,Masculino,35,Parda,15 anos ou mais,7500,1.66
Goiás,Masculino,46,Parda,11 anos,2500,1.7
Goiás,Feminino,37,Branca,12 anos,1800,1.73
Goiás,Masculino,30,Branca,15 anos ou mais,3600,1.58
Goiás,Masculino,35,Branca,15 anos ou mais,2600,1.67
Goiás,Masculino,45,Parda,11 anos,2000,1.87
Goiás,Feminino,32,Parda,12 anos,1600,1.69
Goiás,Masculino,37,Branca,15 anos ou mais,3500,1.65
Goiás,Feminino,62,Branca,6 anos,1100,1.72
Goiás,Masculino,43,Parda,9 anos,2000,1.65
Goiás,Masculino,35,Branca,13 anos,1200,1.59
Goiás,Masculino,62,Branca,Sem instrução e menos de um ano,1300,1.79
Goiás,Masculino,52,Branca,11 anos,1600,1.73
Goiás,Masculino,53,Parda,11 anos,1200,1.7
Goiás,Masculino,34,Branca,7 anos,2000,1.67
Goiás,Feminino,58,Branca,11 anos,0,1.84
Goiás,Masculino,58,Branca,4 anos,3000,1.72
Goiás,Masculino,40,Parda,8 anos,1700,1.65
Goiás,Masculino,43,Parda,10 anos,2500,1.63
Goiás,Masculino,53,Branca,4 anos,3000,1.75
Goiás,Feminino,33,Parda,10 anos,1200,1.69
Goiás,Masculino,47,Parda,11 anos,3000,1.7
Goiás,Masculino,66,Branca,8 anos,2000,1.68
Goiás,Masculino,37,Parda,11 anos,4000,1.68
Goiás,Masculino,39,Parda,11 anos,2300,1.64
Goiás,Feminino,55,Parda,8 anos,800,1.93
